Bandwidth (Mbps),PacketCount,Latency (ms),SourceIP,DestinationIP,Protocol,TrafficCongestion,CPULoad,MemoryLoad,Anomaly
67.74496750179368,470,16.61982363102407,197.35.214.28,242.34.84.93,DNS,97.64448596840332,103.14145893103787,97.28909888098484,0
63.40816285452115,471,15.054803389526542,138.219.119.201,56.190.87.233,UDP,85.17938179626928,115.2868322017355,105.2124897178216,0
87.90466775028973,409,11.412588341916088,123.106.230.53,250.132.14.144,UDP,71.34979744956455,57.821674733489104,84.68992060911292,0
84.53975821314619,235,12.936148284575252,117.41.64.150,159.31.135.202,HTTP,40.35154097663174,72.4771569770314,98.7909902459894,0
97.36772339170975,405,10.909369210700172,50.96.213.199,168.236.83.42,DNS,85.47520877960382,84.23074929913184,71.25482201318162,0
66.51723612052577,204,19.439310742645617,46.249.214.191,194.144.96.201,DNS,78.11454195426171,84.90314641315692,91.68420235067411,0
94.12050921100237,468,8.883840554251554,143.4.130.99,159.24.166.203,TCP,84.57987078345369,102.60883861909218,90.63574190628044,0
58.06643199281694,317,11.827350298386527,241.70.86.184,83.197.41.91,HTTP,87.03633954025486,59.48417697170457,107.87503603620624,0
99.2393481161105,450,9.222349994640528,69.0.94.146,127.68.248.199,TCP,84.82706312687557,95.0906184526602,99.84154781691622,0
96.39064059076591,265,16.258230785515252,33.247.247.253,184.116.147.254,DNS,99.67379381688623,153.65604104230957,109.40904362327504,1
82.08448308934814,447,9.406647381867428,13.35.20.0,139.82.221.232,UDP,67.71353789785843,55.20321897928872,91.96880019651454,0
92.11427310929577,307,15.715268652550812,17.153.53.65,31.144.4.207,HTTP,38.761160426475,75.37735173042098,98.34477780568994,0
55.34723187854752,491,3.921155076712793,100.130.115.7,57.228.1.146,UDP,102.60933519903188,59.76616360393675,70.26580202482943,0
92.0521218631626,367,11.144025936308996,247.16.60.44,112.211.238.241,TCP,66.5220853765987,84.82972477376207,90.44404191349153,0
84.69793115479278,425,12.421496773080822,213.192.155.117,46.221.79.84,UDP,50.63580551763633,60.98220235045264,79.19342127816493,0
88.24259579784867,275,7.5655898180805945,209.76.245.51,5.21.235.141,DNS,71.60577673804949,68.15148855228497,72.62225264777432,0
88.65921025211037,393,8.606790522264268,148.251.32.3,49.68.168.104,TCP,76.92249346032257,64.61870699888928,95.02886777311745,0
70.98653969195566,479,4.687318314161088,205.174.157.15,230.160.97.123,TCP,66.10424424909995,55.19569245495258,114.29867924696075,0
75.7983710527351,424,9.483369731182595,78.195.61.148,199.8.254.37,DNS,92.80148324917998,68.10428542093176,96.1382608528588,0
77.44881642411082,408,8.262138219007712,188.16.120.125,236.173.180.228,HTTP,49.435417982953595,52.5910176516889,93.89584412343748,0
81.9586768732656,346,10.368357323833767,55.9.1.230,192.163.197.119,HTTP,74.61332262335495,66.7969633121111,100.24026924734895,0
79.66412932208664,297,5.8708418859043245,121.147.107.91,222.60.102.146,DNS,73.36221254200727,99.53681377284217,235.7595601246004,1
66.10302777735379,322,9.675154638391644,205.34.31.236,88.108.26.104,TCP,77.6466326358907,78.01043355273225,92.51509333791977,0
69.7256226184157,232,8.175198260110427,247.117.63.25,158.247.134.97,HTTP,49.678189007378855,56.70028579959888,85.76214600688388,0
86.35525518186269,237,13.998868298953905,230.254.185.102,185.45.153.146,HTTP,90.13248880312392,91.2564214142626,95.40376605693739,0
81.74522798553599,410,5.674426813637146,5.42.168.21,59.81.165.111,DNS,63.08312520135644,63.22190678937486,89.73517763952376,0
78.1503808382121,436,7.433935115060377,97.243.133.62,223.243.218.82,UDP,69.12631381035551,74.82855242590331,83.44360852815464,0
67.58723407379185,238,17.022314356913373,16.170.199.234,225.232.96.174,HTTP,63.969862700543516,90.83472606121525,96.41551543216816,0
74.78318882016198,407,4.116838922199696,208.109.0.70,71.241.194.226,TCP,13.519223384574275,84.8756089423218,83.27570918488534,0
81.36757817819749,344,17.032607285935732,141.40.35.88,132.81.224.95,HTTP,58.85045377803015,72.02772940164975,97.37383776171899,0
81.99560970838175,267,19.220505606599158,6.210.120.180,207.94.171.82,HTTP,62.806472428208124,86.6198414669098,99.61793662198016,0
77.80560984983241,305,6.230702220400766,235.140.77.248,41.59.112.152,UDP,62.72314412109495,76.895138862921,86.73704500533096,0
83.54881459995869,329,10.011543780552548,104.109.39.34,245.210.135.208,HTTP,82.74125932099291,76.60339043904958,92.72732886418888,0
94.26738701806666,334,12.355983532192479,80.143.147.52,63.220.200.171,UDP,59.332805184107286,82.71972289281821,78.94556994534724,0
72.27512873874926,488,8.628157025688171,245.154.40.148,57.147.167.223,UDP,95.4812899931881,59.64571191475921,92.25517958831297,0
72.19634819025332,337,9.097131855101294,151.228.79.31,225.173.217.74,UDP,87.02199535702808,85.8754702325611,97.31106924944395,0
83.38544639397776,416,10.979117219139527,90.104.149.117,201.20.96.70,UDP,79.57498911991809,69.2137949354831,82.97501260906668,0
85.90004932695547,246,-1.5859286457643762,54.98.41.66,78.108.31.213,UDP,55.4832641511974,84.49649909023772,97.25899794099455,0
96.86625743430085,450,12.463907917930646,129.166.111.164,30.115.9.124,HTTP,75.23773731532694,73.6307981836781,80.0704050427295,0
79.81133035308083,447,13.715474505593832,199.139.5.122,250.87.192.113,HTTP,41.06593958998208,91.1130032100924,106.00423062231329,0
57.70087687703745,367,3.3085664417018528,109.142.73.15,102.6.7.203,UDP,56.557816325274175,80.41807133820855,102.85032098270533,0
72.97440976098795,291,7.185423984634343,106.173.226.144,158.170.202.158,HTTP,99.89320546060934,93.16627776055404,92.40993936028805,0
71.4962669184797,360,16.656219131080363,145.132.254.239,199.161.71.100,TCP,57.711548891310414,91.80096107278005,76.09895586155096,0
85.66162833733452,297,2.757942770492696,8.131.126.147,224.199.198.103,TCP,76.85439443442026,84.14724925142038,100.13385169767123,0
82.16887168557132,341,8.297708862178313,180.86.5.56,179.73.58.206,TCP,64.15522365082393,59.51652602318866,74.70807436347346,0
95.73462130021157,392,16.497884912473257,139.17.130.129,244.206.88.68,DNS,72.46883991642638,78.25121747329777,88.64235691429161,0
74.63698401731698,353,18.968165365641994,39.246.75.179,173.144.82.253,TCP,64.40468196334956,105.6260073839764,79.67966492539462,0
92.74840816516752,231,16.811563418246354,3.243.29.211,145.225.246.176,HTTP,72.71403985589875,77.37931317175972,94.25869855633486,0
87.15564803606722,262,10.100877628008897,174.180.187.134,136.92.178.196,DNS,83.84258573167608,84.05399170525045,87.07502526955479,0
83.52449121949569,256,13.277409600431467,240.39.199.115,161.43.253.152,DNS,51.939820688058276,87.57412694363519,84.25599425200892,0
66.41090363499976,278,23.58599752326256,90.52.210.143,204.171.119.94,DNS,88.31131179621937,80.69750240743822,94.08302168382923,0
80.24660055305901,343,6.114983740724241,90.206.221.236,229.105.184.105,HTTP,75.18634129499205,84.62222700843517,100.78952340230742,0
75.95875717794014,317,10.490041062625947,139.189.20.24,245.231.77.76,DNS,79.33003496881071,100.4230883336051,95.55518399334584,0
69.97096205539523,358,13.121439263467225,97.185.239.131,28.100.16.134,DNS,162.29006401070055,77.22398930044073,83.27348074454031,1
90.6464272033667,218,5.291421335856627,184.194.109.116,141.88.190.219,UDP,100.60500253401369,104.95108261222714,97.05945075850394,0
53.93930876749748,449,12.550343781279418,57.52.63.185,214.207.230.67,UDP,81.49062289659389,93.1749601263664,88.48815487551566,0
91.70565537240897,478,9.1615679195154,31.0.41.246,52.128.32.153,HTTP,79.08032084430866,73.04115614554888,74.03122263435952,0
73.45429314302777,346,9.177874090651049,111.38.234.237,56.186.166.235,TCP,72.29631754364229,83.64571937345927,86.13467300292294,0
78.60843212954677,215,3.2915608469843027,20.156.11.61,208.109.139.218,TCP,78.46274308355845,70.48307875744445,95.68763418782329,0
86.2707303227068,483,10.183291166637849,54.249.239.249,250.76.209.176,DNS,60.92170021738102,115.85692852941085,86.94832525638517,0
70.5527092174847,275,8.549344355668001,109.121.207.82,109.200.129.98,TCP,78.12411607082367,72.42005293993577,91.67633597663293,0
74.82381304305912,297,0.7996581632049864,126.69.241.43,242.69.155.160,UDP,46.56566176900435,83.4328309827304,85.08268732013579,0
71.99152616263567,360,13.720188406683704,188.40.56.92,45.128.56.19,TCP,95.79404491428879,99.36125117252422,90.91460075460046,0
71.67697847027091,428,19.686010504151774,48.190.104.236,110.44.204.90,UDP,85.94747453803384,90.53718154512963,95.39223734363972,0
93.90494439761375,304,5.694294708964469,145.202.77.162,182.251.89.163,DNS,39.371265397184864,79.03299461630462,101.83074035410975,0
61.15409446669945,238,7.601800844850088,39.8.9.0,85.200.45.144,TCP,52.46392806804055,61.55854511242302,91.47498989101568,0
72.05843734506999,472,1.2434968827324386,223.238.82.221,97.123.148.16,HTTP,80.8808838277236,67.1528474878645,101.75375921445539,0
89.13544373365278,474,10.733985392600317,26.255.23.158,240.82.199.118,HTTP,77.12932569028912,58.53153006322443,91.6205191423241,0
82.8072196942415,354,13.344686963421056,33.25.148.78,12.34.162.57,UDP,77.86253471678606,49.4848537249763,101.14878975234149,0
73.15750847356391,413,10.812127489218593,125.192.218.42,195.206.41.61,UDP,54.67721762327571,113.74111210025896,96.32738799200949,0
92.43998363069616,482,21.35936759396826,70.223.250.14,50.192.93.61,HTTP,68.79956874774123,79.99283575918264,90.36343786567264,0
74.3578758834813,356,6.993932987442981,74.210.240.93,165.201.162.65,TCP,55.47588177943322,90.0892268816166,90.0081960260307,0
66.08481833202391,379,11.266465660130297,59.177.110.14,88.1.31.2,UDP,67.64503939208929,76.43148422217577,97.44068017957895,0
73.29384126980943,255,11.042603830299381,28.219.165.49,131.181.178.164,DNS,81.2907057526187,59.20297529934798,91.16272019279637,0
83.0396201265785,226,25.355045475641063,58.190.86.196,167.57.253.173,TCP,77.58862918685328,74.36298180174242,95.34808455540954,0
89.59767400923067,293,6.132277116173305,63.167.245.70,218.252.215.239,TCP,79.38147627015087,48.94999840671868,107.31355598635582,0
72.6782832150777,221,1.9263073336138383,238.106.13.121,99.218.215.58,DNS,58.3618760825257,70.97818396244519,84.01997678889857,0
102.9542803883873,304,3.907426212385455,177.156.69.51,52.99.253.77,HTTP,84.13422897905626,62.84349305345225,92.2242675730171,0
70.4428122791462,486,5.364044198845839,187.101.111.250,43.120.131.246,HTTP,96.35357820144236,88.90642606093571,80.3804277341809,0
72.88911641454689,494,11.385438176243982,200.233.192.181,174.31.26.73,DNS,72.6390314995175,82.82962002673139,91.45694209084144,0
66.98177864603272,424,9.449638929895027,166.43.254.186,81.193.203.43,HTTP,60.25686794027942,109.73105674377214,86.95886363076441,0
90.01148636154224,210,-3.254436426817991,153.64.241.165,177.50.189.96,HTTP,85.29347831234905,100.31951955794369,106.2894345063811,0
74.43797049937302,451,19.196434375545522,33.230.40.59,80.30.65.57,DNS,53.252969943829115,93.71380274787353,81.05373847976442,0
65.57588351930764,285,4.13535125422254,215.10.248.244,83.97.21.81,UDP,94.18516603297266,74.35208196834671,77.8368987384395,0
81.21754300881436,411,8.362060668099007,178.168.121.59,148.64.38.179,UDP,61.95156171180349,71.31734037692544,97.78654014705342,0
76.30976116473923,298,16.189610154609895,30.46.152.153,28.124.211.221,UDP,77.44772528884252,60.83356527665717,82.70479518419127,0
75.95963191812325,444,6.551842684844629,56.230.231.58,24.220.209.101,TCP,79.61904797514244,80.79379198982127,77.07652820118948,0
110.78704124864345,307,0.4527079313175779,14.93.136.163,211.119.233.133,HTTP,220.49559483317088,80.82214866831866,97.54799737193656,1
81.47576952951572,230,13.885354402130105,83.118.59.175,247.231.32.101,DNS,52.68384636637671,74.47841266094959,73.32682535345484,0
80.98704909822577,201,7.877916573405266,222.148.241.110,104.141.6.80,UDP,84.26027164024526,93.44933392097637,97.73954550045276,0
91.85667595308382,391,10.059923574096116,224.52.176.125,205.25.50.79,TCP,61.17746756701784,110.9620122188854,88.01282673058631,0
67.85432546311354,354,11.331841434955317,9.87.125.184,88.128.50.62,TCP,77.16100784062891,82.61401049121497,97.97956328270602,0
93.83559917921714,256,19.793141383258188,100.75.65.185,104.48.182.71,DNS,95.20511241336531,79.71782905838971,99.59706816799533,0
72.81765792165133,487,3.20553626885233,238.101.101.147,179.93.177.189,HTTP,43.316418236496474,70.48818292022936,83.01741913242091,0
70.66937816224507,418,1.1221687135700584,122.75.29.224,58.32.50.160,UDP,97.41877485635777,86.85627590493293,91.49607663561633,0
88.46619291089546,285,20.999915027994724,60.192.216.44,132.98.98.220,TCP,82.5991195904258,74.31085171894323,99.98722807562069,0
87.32800620901526,385,10.80236788434756,10.107.58.21,50.64.142.140,HTTP,64.77706286231067,57.539993658450264,96.93710045302984,0
80.32943450972984,232,1.2752751721210132,106.250.53.143,175.95.255.136,UDP,64.26196204128455,96.39435938552927,69.53381746703238,0
81.59659856772153,404,13.315499705921507,97.255.187.196,107.40.150.170,UDP,82.49438295903231,83.97743892438854,86.72503827616137,0
68.20319640220197,389,9.980706653369918,42.208.79.59,84.146.197.245,HTTP,84.0051514826279,67.56317384945251,90.13389121626196,0
84.71190428965441,208,12.477220734193592,108.217.125.205,109.193.81.111,HTTP,85.07867882932233,59.462153906652475,97.77992495289074,0
78.52183737731795,466,11.779424946823266,40.148.146.236,101.94.146.133,UDP,99.37009112835668,76.75298282940989,94.49528328997708,0
82.60678888000128,337,2.203909423636495,166.49.148.86,118.183.180.87,TCP,68.5542945330044,80.28101012669376,82.77269162444925,0
70.68890409836723,454,16.496584403566477,239.187.143.107,209.8.67.243,HTTP,62.10046693518693,81.54722482870812,79.23921923551548,0
68.64945130997202,495,1.2618081989903995,250.146.144.174,30.110.138.80,TCP,71.68982134208305,96.9129965951333,86.75931345819761,0
77.6440734421682,208,5.324298819173866,181.253.139.173,75.76.239.93,TCP,57.10443054955323,61.74224874820201,117.22898659856229,0
93.4088514900527,297,6.4381820506075345,43.96.88.244,92.212.35.44,TCP,92.0670099846158,59.50971979710601,97.11929322351568,0
67.66098964655248,442,4.5009136364424425,208.38.227.165,44.76.60.66,TCP,66.39225740480623,81.94235270775633,76.26714024876841,0
71.22327634907946,394,12.890681505654667,168.87.214.212,79.64.76.16,HTTP,70.54743069705772,71.52498028131673,95.94002099112727,0
82.36007455189076,274,4.757196371576153,15.3.194.52,255.131.249.202,HTTP,78.27188934613974,93.31433506409722,80.24925520457126,0
79.79585191437948,215,14.692032234865618,17.203.240.232,53.177.18.237,TCP,57.415990791798585,56.41625622270227,84.38944330588215,0
94.59793263992184,294,8.484776834334909,68.59.247.6,12.236.5.57,TCP,93.02778426083546,90.30672036584032,88.80502988851195,0
73.08730019616705,487,4.651260794084477,6.136.112.156,149.165.13.221,DNS,65.43155238273236,63.14562724979268,66.74092110863538,0
92.93791055854088,221,12.824932959041657,217.20.251.158,97.80.16.180,HTTP,71.30579326433576,65.2627977269486,76.77634468718128,0
91.28224676756574,212,21.420079517916957,215.178.91.102,235.28.220.8,HTTP,88.77432910471498,36.68684740229591,80.73215311205654,0
91.35838693909662,438,15.128463184693402,249.90.82.229,184.20.204.57,TCP,77.38357879364727,91.54775417586333,252.02778018708304,1
73.88659896194356,418,6.3567923806860085,67.116.138.56,155.75.46.199,TCP,63.05653894818163,88.28869639513795,92.33908056713247,0
82.33115819218189,458,14.487558123330672,84.154.228.194,24.112.212.167,UDP,60.33581078105462,96.50793441939574,84.74668885269685,0
78.53016315105891,303,4.964846656859708,227.101.78.25,103.134.40.153,TCP,74.23019249628516,56.096419507878075,93.27909835609381,0
75.14976844788417,300,16.2045700908409,135.12.11.168,252.250.89.144,TCP,53.18839706019982,89.55222695503892,93.47201867704987,0
91.10346280439855,479,13.86027478301962,56.73.2.27,187.13.144.135,UDP,103.43484657486734,79.14882660971911,97.49852457486031,0
84.10823280538516,371,19.232149806104097,152.253.172.159,252.76.85.66,HTTP,55.26817867868744,81.151888021571,100.30901647044176,0
63.60902934476147,384,9.893318974482911,49.123.58.203,38.125.57.222,UDP,82.83895372871166,74.71662514543296,109.79397533569096,0
86.34980344384783,472,7.352458269422127,163.121.176.199,186.87.135.105,TCP,59.406905335504746,89.95427217427834,87.69389619611542,0
80.1073591566635,366,6.068420453447395,232.234.210.167,170.62.17.108,HTTP,53.550538533159056,83.14312261217626,101.13614552065799,0
69.81258271761584,409,9.643283071464593,90.150.22.2,145.35.137.125,DNS,95.62324382156072,104.32695845463074,91.46326479696636,0
72.20988707115346,268,12.202996173630648,18.172.226.165,143.80.9.49,HTTP,87.37324155668828,76.66808162250702,84.57960467630352,0
87.44129676665936,405,11.371897775114297,171.215.188.163,103.101.227.14,TCP,64.97771168415426,87.05514114242516,81.55512735065638,0
103.18670187036093,349,10.323095980635417,227.203.197.145,184.76.137.228,HTTP,77.28740338074317,109.26103579979497,88.88902338955539,0
82.07483271459529,255,5.594339199643753,190.72.0.40,227.174.234.98,TCP,73.44934477355237,73.63707943222616,104.90541459081133,0
87.5437133648666,383,15.398728930881692,63.172.40.240,142.102.156.60,TCP,78.71681482957301,83.49433201577176,85.73195153535451,0
75.54624985549823,260,8.118573206493213,171.219.98.196,223.108.212.48,DNS,54.81523671171229,60.03696293504164,82.78487696517973,0
95.94079099470777,459,11.822743562946268,139.76.16.145,249.23.28.251,TCP,72.30150791528817,81.56072335870614,97.96738101357452,0
81.16934691961151,283,16.513193129399696,222.224.184.70,254.111.37.57,HTTP,98.37496126431857,73.69916470794065,85.39882792369838,0
77.13682771526692,264,17.021879224888334,35.147.237.172,53.29.132.169,HTTP,74.58547523550773,97.48069888163344,94.87929101419202,0
64.77950826913397,483,13.866435772746371,227.189.92.160,119.66.65.254,HTTP,66.74044213071215,65.03280501053486,93.4414731259547,0
83.80625844560306,228,7.080013491031651,221.246.25.152,161.178.59.221,UDP,22.171434548364935,70.44713553850215,102.79528633868199,0
101.367792283575,402,9.378432045102834,236.77.60.71,60.66.12.250,HTTP,58.58841042166564,74.42669448470211,92.12558131981511,0
60.96180974546017,272,16.75422297866054,215.194.168.243,46.153.110.219,UDP,81.78103231192603,80.12661122064802,87.39909271544637,0
79.68918057792828,315,6.7610455404993015,140.174.185.131,22.237.173.236,DNS,83.21777097105952,51.8474439693668,95.01904531271211,0
87.6464408964789,337,13.552603415079655,84.217.57.65,179.131.151.65,UDP,57.113278656285146,88.73016394498914,80.85109153410103,0
81.03729653478929,386,8.528134323730354,246.254.200.191,56.188.185.43,DNS,60.37621340188994,72.75136392238615,90.70125858565369,0
105.46716704116483,416,21.22111946374411,75.147.119.125,94.117.133.23,TCP,64.53041179675238,77.0022907354498,78.15245074932096,0
76.3122243947851,234,20.774008022325074,99.76.215.238,167.155.68.191,HTTP,64.93324907073085,81.01891940626334,86.05660236838366,0
81.05793569094877,220,7.7327975681257515,166.181.113.74,224.191.19.177,DNS,56.8944638928767,108.39604484816996,85.75730786777315,0
74.33457124509607,395,9.586088876813026,181.38.124.240,178.243.136.182,UDP,93.98344041473246,88.16781916995974,86.16606768477558,0
75.35463482197024,388,10.980967241388651,210.146.94.181,251.0.89.74,UDP,72.33522892097712,73.73131400473775,86.83031709444359,0
90.09432566482431,238,10.69852245335489,4.29.41.6,159.156.85.11,TCP,56.54443488705011,96.5182573492761,105.59225049157071,0
98.63788703600119,465,19.558410936471486,183.51.98.248,254.132.138.118,TCP,70.29225230996208,81.26715619805366,85.6876156948821,0
79.82641544954815,350,13.00795801922422,145.41.213.87,116.229.244.122,UDP,67.17059334553338,49.62772957592311,80.31716001849679,0
90.50903780566826,307,13.118562257833336,134.124.237.159,205.114.18.192,DNS,95.26846297246593,65.555705029076,91.18070941108276,0
75.66870213193707,369,6.252640382395717,214.91.228.75,86.143.216.15,DNS,58.90796828181163,107.53300461212267,98.9039373835051,0
77.15352290320634,239,6.779363237468212,75.84.201.236,214.131.215.59,TCP,60.75741326050383,55.085568571548855,83.33966773615069,0
82.35088351938604,476,21.335094615337276,148.98.182.234,132.129.4.247,UDP,57.386502015581215,67.76569903658958,70.73705130933362,0
83.16246412948568,227,10.065258129481357,253.39.140.194,177.147.103.104,UDP,72.96284218769519,86.32695378149995,82.80409364373304,0
103.30085991146896,343,7.920567462249969,95.115.214.215,75.138.7.36,HTTP,237.54745681856693,101.71554197446802,85.03482934328574,1
83.48669376122551,219,10.167677644643348,246.222.232.128,162.64.237.17,UDP,46.083880735146,82.81506950595951,111.5715124574582,0
60.14385625058678,244,9.5783802266382,199.208.124.9,52.241.226.22,HTTP,49.55289824241409,91.86567682333285,92.26653348847904,0
101.49429107533423,467,10.09603122788768,94.220.16.241,234.65.184.127,HTTP,78.83826824774442,90.39634254280938,98.7569386420026,0
89.04047469613866,333,11.984298844852528,191.102.61.28,4.110.243.113,TCP,78.0478607820006,86.81678432609088,99.22217463335001,0
62.563239349837104,242,12.338621201033167,211.86.89.86,133.124.125.210,UDP,82.02344952990674,90.20676345809699,74.90692072932103,0
76.80199752395218,349,7.1758992234046115,200.95.36.83,162.171.142.64,UDP,58.9646813750421,93.0261738212572,89.51549241416197,0
63.78144949597747,430,3.3849150679020816,244.193.190.31,90.242.122.196,TCP,67.93259080983816,85.93588398859629,92.38652873067603,0
89.41039855560244,205,7.9337247237178445,151.105.164.78,156.10.57.34,UDP,97.55817830011382,81.36860851288881,93.66511843052601,0
82.65498657051762,205,19.2468112450222,42.134.193.16,184.48.178.81,HTTP,97.57986619791372,86.76304441953646,85.33569763701323,0
84.51479014010471,433,12.544059990099313,237.213.138.188,254.138.125.94,HTTP,49.71305568420762,60.026417719339264,105.08864279607619,0
78.21975209170064,407,1.8467082928904812,221.50.96.233,19.118.88.41,UDP,44.89251363077396,55.557325606275214,95.03150172350621,0
57.15565625312334,357,6.206410272308066,137.176.125.213,156.194.229.119,UDP,90.74154576690381,89.85597697743468,101.02019274150287,0
83.56654368162688,225,17.872605234610724,7.32.199.74,147.152.120.251,DNS,42.08678475504638,82.10559563608123,95.63605064150036,0
71.02773759894941,369,3.9942635897009744,67.150.205.116,29.37.54.209,DNS,107.17194496285539,28.97573522985799,79.41871420662795,0
80.6342643879971,399,12.929786871625776,164.13.95.237,117.135.121.81,TCP,70.22331752730267,79.5398497465783,84.76804427755118,0
67.26720810118329,430,14.175790414668807,2.229.102.238,8.190.169.228,DNS,65.24886745952307,84.9494310109178,89.82389089657241,0
82.11644985221163,408,16.642064740463702,146.209.177.85,80.88.58.158,DNS,57.83560419970975,56.812683992634916,101.90587172647368,0
79.30978612200744,248,11.945329760612797,16.119.30.167,62.22.175.181,HTTP,64.80725366168502,83.2132345602619,88.63217086409936,0
67.08491858229056,426,7.478068845522762,222.245.127.17,24.191.0.70,HTTP,76.59659451754085,103.36081182538095,91.22763667068456,0
72.39060088685018,329,18.62083548424201,96.235.32.93,155.188.109.196,DNS,84.37449853438483,80.82719508927316,99.15904726572049,0
87.09816715969968,333,4.317780283197595,192.86.137.138,214.242.64.69,UDP,57.27175477642403,104.86816472684043,84.4879164479189,0
79.31276338926097,268,9.721558407979943,137.209.200.117,70.120.68.52,HTTP,64.96400205138934,84.31270550398905,82.51720386083355,0
89.2043949269482,265,16.720637996577743,57.176.178.146,55.74.125.30,TCP,75.45698873398958,77.08294058099199,81.5237154666444,0
75.90010274623116,379,9.400374211352704,23.180.248.244,64.21.202.81,HTTP,80.18783563501164,95.44463403486549,84.03390916827074,0
75.78955257268898,384,11.661004098682492,234.209.132.66,69.161.75.24,DNS,65.63964721823088,79.676699380828,91.690866574053,0
81.29035004605173,212,12.159398013221633,41.34.55.84,169.174.209.65,TCP,91.0550333758932,89.65657390873949,104.21016044794494,0
71.48732247440789,385,10.584108707904166,163.208.220.159,21.76.131.222,UDP,54.722475437363734,53.95482015717897,92.099733637741,0
88.33816527240359,248,18.606901485741016,43.47.199.193,41.0.186.4,DNS,36.874513275531186,81.68070897603207,90.75243924771698,0
81.04372892255977,208,12.524258908830273,120.35.120.202,151.67.194.18,DNS,53.404540431269226,59.02835548541503,80.99061263135863,0
75.27639190719418,282,3.235113893038612,22.218.242.13,98.18.173.159,HTTP,74.68478984395999,77.26978718014064,92.21872859034839,0
66.12388865827248,404,9.241822955984263,176.211.130.79,238.169.175.112,TCP,61.53185962722637,102.77381973536654,82.0323216795267,0
71.06042317517982,388,9.268901508169236,131.186.112.57,67.245.128.224,HTTP,68.02883576477487,63.18897675955955,102.67003977298036,0
88.5809062582686,487,9.125399300143606,165.165.125.213,205.50.30.224,UDP,73.0403490225703,90.94685484180921,76.50532420538244,0
75.55883854529998,380,12.329995478164875,20.234.193.221,13.237.174.189,DNS,56.10625604838694,73.19394213335308,99.9962251207179,0
79.85361899141158,305,5.429815589422812,67.36.75.138,74.222.234.75,HTTP,47.848052855363186,80.27222393300288,102.82016697686042,0
84.80551584909112,384,7.383133206258498,56.49.150.216,222.173.36.230,TCP,98.28776447530379,91.27497678761702,85.46220286735925,0
84.8718061142003,216,9.602311060173609,147.214.76.78,254.211.64.203,UDP,71.3470059675231,87.5832977384234,105.21625195433174,0
67.17797333603875,444,9.388497166457313,105.176.26.29,103.220.101.94,TCP,76.59737121663608,69.07305743166228,59.586749021824374,0
97.65531424906918,265,0.948133556811456,228.136.196.163,224.109.99.222,UDP,38.67623477568188,46.199928313381754,108.53159758639674,0
87.30301360134888,320,5.665819243118342,27.218.67.107,168.23.254.223,TCP,70.20128985321617,69.81124790036557,77.18159291325108,0
93.51052969087124,226,6.621116933596654,139.42.217.1,194.88.90.51,UDP,57.69134761396495,71.29390247241959,88.04412822993716,0
82.07714807725912,303,7.838122032133267,55.121.179.98,137.141.128.147,HTTP,53.82632544019103,108.42624008143834,87.24643723689628,0
89.11424504656588,465,7.15320407333928,221.209.8.53,59.58.208.125,TCP,71.6413601453335,81.13518462817105,81.75573108638515,0
88.59969155232962,460,16.580720893302924,26.211.171.238,44.113.93.117,UDP,58.18489726591645,81.67721817254056,89.6727477401357,0
93.30754871919517,481,9.444106154428091,107.94.116.240,21.161.133.239,TCP,56.77959228700075,103.03189147773747,85.61763427626519,0
84.40009632676276,485,15.017397052883647,111.109.153.228,233.118.200.191,TCP,67.34338114050215,67.30207772517622,88.55780084386956,0
85.71763427254555,493,9.874307759453522,117.165.247.102,152.92.234.81,HTTP,48.90407176830479,81.46201768883824,96.37565273096286,0
82.98031914248467,206,8.506404783303097,236.111.221.204,2.91.117.183,UDP,62.66861433100878,74.63585903865649,88.6400974005499,0
69.90338075173129,371,10.458024095856462,100.243.245.197,39.235.228.95,HTTP,85.6548381365941,71.53466384523738,87.05761012106638,0
84.11173207955821,395,11.48619532554434,114.11.140.44,38.162.90.236,UDP,66.42453854867331,66.73373955751005,83.1805407554353,0
76.38932151201836,225,2.8289531511407837,161.150.23.149,181.124.24.193,HTTP,72.23537216223663,82.46827582497458,93.1286505268426,0
73.82543152300016,345,1.86140617035724,4.201.3.209,114.242.111.126,HTTP,54.51913357148602,55.9960583059777,92.94747574738909,0
72.34881511269515,336,6.944699059199431,59.147.154.62,13.16.190.181,DNS,64.60651090173836,84.8713268305995,92.96205187445713,0
63.78107679411523,236,5.410688261026375,192.155.194.110,179.65.90.135,DNS,49.68398251185237,90.33377812108597,103.30714096673098,0
87.28893290212179,245,15.556179436728005,254.136.250.127,98.28.197.100,UDP,77.82027870112579,89.18474986928632,74.16200462262522,0
84.86702238264003,349,8.478976059447723,167.224.223.4,141.225.103.202,HTTP,81.56083840562763,69.17629169675874,81.66315239595184,0
96.72669050948754,370,5.6707853621716335,131.95.139.151,221.79.74.95,UDP,72.95598663214888,82.8583440452008,74.99216374059993,0
72.45775948930184,319,16.23437043983926,49.224.212.9,46.39.51.216,DNS,97.8300880862294,77.8286776716305,93.03981838469835,0
65.31548620618366,272,10.996135518308096,228.50.99.26,225.139.113.235,HTTP,69.72493705700994,63.92571781946407,98.68058392433092,0
80.05724674453337,205,6.0088662919498415,81.167.100.190,180.240.107.84,HTTP,81.28876574819373,86.87381504426071,89.953439756185,0
